match_id,season,date,team1,team2,venue,toss_winner,toss_decision,winner,win_by_runs,win_by_wickets,player_of_match,city
1050,2024,2024-04-23,Kolkata Knight Riders,Sunrisers Hyderabad,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",Sunrisers Hyderabad,field,Sunrisers Hyderabad,61,0,Abhishek Sharma,Hyderabad
1051,2024,2024-07-03,Rajasthan Royals,Punjab Kings,"Wankhede Stadium, Mumbai",Rajasthan Royals,field,Rajasthan Royals,73,0,Yashasvi Jaiswal,Mumbai
1052,2024,2024-05-31,Lucknow Super Giants,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,field,Lucknow Super Giants,3,0,Kyle Mayers,Mumbai
1053,2024,2024-04-26,Rajasthan Royals,Lucknow Super Giants,"DY Patil Stadium, Mumbai",Rajasthan Royals,bat,Rajasthan Royals,39,0,Nitish Kumar Reddy,Mumbai
1054,2024,2024-07-12,Sunrisers Hyderabad,Gujarat Titans,"M. Chinnaswamy Stadium, Bengaluru",Gujarat Titans,bat,Gujarat Titans,55,0,Rahul Tewatia,Bengaluru
1055,2024,2024-06-06,Rajasthan Royals,Royal Challengers Bengaluru,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,0,3,Tim David,Bengaluru
1056,2024,2024-07-18,Sunrisers Hyderabad,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune",Delhi Capitals,bat,Delhi Capitals,0,4,Faf du Plessis,Pune
1057,2024,2024-07-21,Lucknow Super Giants,Royal Challengers Bengaluru,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",Royal Challengers Bengaluru,bat,Lucknow Super Giants,19,0,Deepak Hooda,Hyderabad
1058,2024,2024-07-24,Delhi Capitals,Chennai Super Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Chennai Super Kings,field,Chennai Super Kings,58,0,MS Dhoni,Dharamsala
1059,2024,2024-05-02,Punjab Kings,Chennai Super Kings,"Wankhede Stadium, Mumbai",Punjab Kings,field,Chennai Super Kings,0,7,Shaik Rasheed,Mumbai
1060,2024,2024-07-30,Delhi Capitals,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Delhi Capitals,field,Kolkata Knight Riders,40,0,Venkatesh Iyer,Bengaluru
1061,2024,2024-06-18,Punjab Kings,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",Lucknow Super Giants,field,Lucknow Super Giants,43,0,Nicholas Pooran,Jaipur
1062,2024,2024-06-20,Royal Challengers Bengaluru,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bengaluru,bat,Punjab Kings,56,0,Musheer Khan,Jaipur
1063,2024,2024-05-06,Lucknow Super Giants,Chennai Super Kings,"M. A. Chidambaram Stadium, Chennai",Lucknow Super Giants,bat,Chennai Super Kings,64,0,Rachin Ravindra,Chennai
1064,2024,2024-05-07,Punjab Kings,Gujarat Titans,"Ekana Cricket Stadium, Lucknow",Gujarat Titans,field,Punjab Kings,0,9,Marcus Stoinis,Lucknow
1065,2024,2024-06-26,Chennai Super Kings,Kolkata Knight Riders,"Holkar Cricket Stadium, Indore",Chennai Super Kings,field,Kolkata Knight Riders,0,7,Cameron Green,Indore
1066,2024,2024-05-09,Mumbai Indians,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Delhi Capitals,field,Delhi Capitals,54,0,Karun Nair,Dharamsala
1067,2024,2024-05-10,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Sunrisers Hyderabad,0,9,Washington Sundar,Mumbai
1068,2024,2024-07-02,Delhi Capitals,Royal Challengers Bengaluru,"Ekana Cricket Stadium, Lucknow",Delhi Capitals,field,Delhi Capitals,0,1,Ashutosh Sharma,Lucknow
1069,2024,2024-05-12,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",Sunrisers Hyderabad,field,Sunrisers Hyderabad,13,0,Heinrich Klaasen,Mumbai
1070,2024,2024-08-29,Gujarat Titans,Chennai Super Kings,"DY Patil Stadium, Mumbai",Chennai Super Kings,field,Chennai Super Kings,42,0,Shaik Rasheed,Mumbai
1071,2024,2024-07-08,Chennai Super Kings,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Chennai Super Kings,bat,Chennai Super Kings,0,2,Shivam Dube,Mumbai
1072,2025,2025-03-22,Punjab Kings,Delhi Capitals,"Eden Gardens, Kolkata",Punjab Kings,field,Punjab Kings,0,7,Musheer Khan,Kolkata
1073,2025,2025-03-23,Mumbai Indians,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Mumbai Indians,bat,Mumbai Indians,0,2,Rohit Sharma,Chennai
1074,2025,2025-03-24,Royal Challengers Bengaluru,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,27,0,Devdutt Padikkal,Delhi
1075,2025,2025-03-25,Chennai Super Kings,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,bat,Chennai Super Kings,0,4,Shivam Dube,Dharamsala
1076,2025,2025-03-30,Sunrisers Hyderabad,Delhi Capitals,"DY Patil Stadium, Mumbai",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,0,1,Abhishek Sharma,Mumbai
1077,2025,2025-04-06,Delhi Capitals,Lucknow Super Giants,"Punjab Cricket Association Stadium, Mohali",Delhi Capitals,bat,Lucknow Super Giants,16,0,Mitchell Marsh,Mohali
1078,2025,2025-03-28,Lucknow Super Giants,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",Lucknow Super Giants,bat,Mumbai Indians,28,0,Rohit Sharma,Ahmedabad
1079,2025,2025-03-29,Delhi Capitals,Royal Challengers Bengaluru,"M. Chinnaswamy Stadium, Bengaluru",Delhi Capitals,field,Delhi Capitals,12,0,Axar Patel,Bengaluru
1080,2025,2025-04-15,Gujarat Titans,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,field,Rajasthan Royals,25,0,Kunal Rathore,Mohali
1081,2025,2025-04-18,Royal Challengers Bengaluru,Kolkata Knight Riders,"DY Patil Stadium, Mumbai",Kolkata Knight Riders,field,Royal Challengers Bengaluru,0,5,Rajat Patidar,Mumbai
1082,2025,2025-04-11,Kolkata Knight Riders,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,field,Punjab Kings,0,7,Marcus Stoinis,Jaipur
1083,2025,2025-04-24,Kolkata Knight Riders,Delhi Capitals,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",Kolkata Knight Riders,field,Kolkata Knight Riders,66,0,Manish Pandey,Hyderabad
1084,2025,2025-04-27,Lucknow Super Giants,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,field,Lucknow Super Giants,42,0,Kyle Mayers,Delhi
1085,2025,2025-04-04,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,0,2,Virat Kohli,Bengaluru
1086,2025,2025-04-19,Delhi Capitals,Mumbai Indians,"Brabourne Stadium, Mumbai",Delhi Capitals,field,Mumbai Indians,30,0,Naman Dhir,Mumbai
1087,2025,2025-05-06,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,Chennai Super Kings,78,0,Rachin Ravindra,Delhi
1088,2025,2025-04-23,Lucknow Super Giants,Sunrisers Hyderabad,"DY Patil Stadium, Mumbai",Sunrisers Hyderabad,field,Lucknow Super Giants,64,0,Deepak Hooda,Mumbai
1089,2025,2025-04-08,Mumbai Indians,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Mumbai Indians,field,Mumbai Indians,50,0,Ishan Kishan,Jaipur
1090,2025,2025-04-09,Lucknow Super Giants,Mumbai Indians,"Arun Jaitley Stadium, Delhi",Lucknow Super Giants,field,Lucknow Super Giants,0,7,Rishabh Pant,Delhi
1091,2025,2025-04-29,Gujarat Titans,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Gujarat Titans,bat,Gujarat Titans,0,7,Sherfane Rutherford,Mumbai
1092,2025,2025-05-01,Rajasthan Royals,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Delhi Capitals,bat,Delhi Capitals,79,0,Jake Fraser-McGurk,Dharamsala
1093,2025,2025-05-03,Sunrisers Hyderabad,Rajasthan Royals,"Brabourne Stadium, Mumbai",Rajasthan Royals,bat,Rajasthan Royals,0,2,Yashasvi Jaiswal,Mumbai
1094,2025,2025-04-13,Kolkata Knight Riders,Mumbai Indians,"Holkar Cricket Stadium, Indore",Kolkata Knight Riders,bat,Mumbai Indians,0,7,Ishan Kishan,Indore
1095,2025,2025-05-30,Royal Challengers Bengaluru,Chennai Super Kings,"M. Chinnaswamy Stadium, Bengaluru",Chennai Super Kings,bat,Chennai Super Kings,0,5,Ruturaj Gaikwad,Bengaluru
1096,2025,2025-04-15,Chennai Super Kings,Mumbai Indians,"Arun Jaitley Stadium, Delhi",Mumbai Indians,field,Mumbai Indians,0,7,Suryakumar Yadav,Delhi
1097,2025,2025-05-11,Royal Challengers Bengaluru,Lucknow Super Giants,"Ekana Cricket Stadium, Lucknow",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,75,0,Krunal Pandya,Lucknow
1098,2025,2025-04-17,Sunrisers Hyderabad,Punjab Kings,"DY Patil Stadium, Mumbai",Sunrisers Hyderabad,field,Punjab Kings,0,6,Azmatullah Omarzai,Mumbai
1099,2025,2025-05-15,Kolkata Knight Riders,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",Kolkata Knight Riders,field,Chennai Super Kings,0,4,Rachin Ravindra,Delhi
1100,2025,2025-04-19,Chennai Super Kings,Punjab Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,bat,Chennai Super Kings,63,0,Rachin Ravindra,Mumbai
1101,2025,2025-06-17,Delhi Capitals,Kolkata Knight Riders,"Holkar Cricket Stadium, Indore",Kolkata Knight Riders,field,Kolkata Knight Riders,0,9,Venkatesh Iyer,Indore
1102,2025,2025-05-21,Royal Challengers Bengaluru,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",Kolkata Knight Riders,field,Kolkata Knight Riders,52,0,Rinku Singh,Pune
1103,2025,2025-04-22,Chennai Super Kings,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,Chennai Super Kings,0,2,Shaik Rasheed,Jaipur
1104,2025,2025-05-25,Mumbai Indians,Punjab Kings,"Eden Gardens, Kolkata",Mumbai Indians,field,Punjab Kings,34,0,Prabhsimran Singh,Kolkata
1105,2025,2025-05-27,Gujarat Titans,Chennai Super Kings,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",Gujarat Titans,bat,Gujarat Titans,43,0,Shubman Gill,Hyderabad
1106,2025,2025-04-25,Punjab Kings,Rajasthan Royals,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",Punjab Kings,field,Rajasthan Royals,38,0,Rovman Powell,Hyderabad
1107,2025,2025-05-31,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Ekana Cricket Stadium, Lucknow",Royal Challengers Bengaluru,field,Sunrisers Hyderabad,32,0,Abhishek Sharma,Lucknow
1108,2025,2025-04-27,Kolkata Knight Riders,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,bat,Kolkata Knight Riders,29,0,Cameron Green,Mumbai
1109,2025,2025-04-28,Sunrisers Hyderabad,Lucknow Super Giants,"M. A. Chidambaram Stadium, Chennai",Lucknow Super Giants,field,Sunrisers Hyderabad,0,6,Adam Rossington,Chennai
1110,2025,2025-04-29,Lucknow Super Giants,Rajasthan Royals,"Brabourne Stadium, Mumbai",Lucknow Super Giants,bat,Lucknow Super Giants,0,8,Aiden Markram,Mumbai
1111,2025,2025-07-17,Kolkata Knight Riders,Royal Challengers Bengaluru,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",Kolkata Knight Riders,bat,Kolkata Knight Riders,0,3,Ajinkya Rahane,Hyderabad
1112,2025,2025-05-01,Punjab Kings,Sunrisers Hyderabad,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",Punjab Kings,field,Sunrisers Hyderabad,2,0,Washington Sundar,Hyderabad
1113,2025,2025-05-02,Punjab Kings,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,bat,Punjab Kings,38,0,Nehal Wadhera,Mohali
1114,2025,2025-05-03,Gujarat Titans,Lucknow Super Giants,"Eden Gardens, Kolkata",Gujarat Titans,bat,Gujarat Titans,0,8,Shahrukh Khan,Kolkata
1115,2025,2025-07-29,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",Gujarat Titans,field,Delhi Capitals,46,0,Tristan Stubbs,Delhi
1116,2025,2025-08-01,Delhi Capitals,Gujarat Titans,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Gujarat Titans,bat,Delhi Capitals,82,0,Jake Fraser-McGurk,Dharamsala
1117,2025,2025-05-06,Royal Challengers Bengaluru,Sunrisers Hyderabad,"Holkar Cricket Stadium, Indore",Royal Challengers Bengaluru,field,Sunrisers Hyderabad,56,0,Washington Sundar,Indore
1118,2025,2025-06-22,Kolkata Knight Riders,Chennai Super Kings,"M. Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,field,Chennai Super Kings,0,8,MS Dhoni,Bengaluru
1119,2025,2025-06-24,Rajasthan Royals,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune",Delhi Capitals,field,Delhi Capitals,25,0,Jake Fraser-McGurk,Pune
1120,2025,2025-06-26,Lucknow Super Giants,Gujarat Titans,"Brabourne Stadium, Mumbai",Lucknow Super Giants,field,Gujarat Titans,0,6,Sherfane Rutherford,Mumbai
1121,2025,2025-08-16,Chennai Super Kings,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,field,Mumbai Indians,38,0,Naman Dhir,Mohali
1122,2025,2025-06-30,Gujarat Titans,Royal Challengers Bengaluru,"Arun Jaitley Stadium, Delhi",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,6,0,Rajat Patidar,Delhi
1123,2025,2025-07-02,Rajasthan Royals,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,bat,Rajasthan Royals,0,1,Yashasvi Jaiswal,Mumbai
1124,2025,2025-07-04,Rajasthan Royals,Royal Challengers Bengaluru,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",Rajasthan Royals,bat,Royal Challengers Bengaluru,26,0,Devdutt Padikkal,Hyderabad
1125,2025,2025-05-14,Lucknow Super Giants,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",Lucknow Super Giants,field,Chennai Super Kings,82,0,Shivam Dube,Delhi
1126,2025,2025-05-15,Sunrisers Hyderabad,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",Lucknow Super Giants,field,Lucknow Super Giants,56,0,Abdul Samad,Pune
1127,2025,2025-05-16,Lucknow Super Giants,Royal Challengers Bengaluru,"DY Patil Stadium, Mumbai",Royal Challengers Bengaluru,bat,Lucknow Super Giants,40,0,Nicholas Pooran,Mumbai
1128,2026,2026-03-29,Punjab Kings,Gujarat Titans,"Eden Gardens, Kolkata",Gujarat Titans,bat,Punjab Kings,41,0,Glenn Maxwell,Kolkata
1129,2026,2026-03-31,Punjab Kings,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,field,Punjab Kings,0,1,Marcus Stoinis,Jaipur
1130,2026,2026-04-02,Chennai Super Kings,Royal Challengers Bengaluru,"Ekana Cricket Stadium, Lucknow",Chennai Super Kings,field,Chennai Super Kings,73,0,Anshul Kamboj,Lucknow
1131,2026,2026-04-04,Mumbai Indians,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Mumbai Indians,field,Sunrisers Hyderabad,0,8,Travis Head,Kolkata
1132,2026,2026-04-10,Chennai Super Kings,Mumbai Indians,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,field,Mumbai Indians,0,8,Hardik Pandya,Delhi
1133,2026,2026-04-13,Delhi Capitals,Mumbai Indians,"M. A. Chidambaram Stadium, Chennai",Delhi Capitals,bat,Mumbai Indians,0,8,Ishan Kishan,Chennai
1134,2026,2026-04-16,Kolkata Knight Riders,Royal Challengers Bengaluru,"Arun Jaitley Stadium, Delhi",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,0,4,Virat Kohli,Delhi
1135,2026,2026-04-19,Chennai Super Kings,Mumbai Indians,"Eden Gardens, Kolkata",Chennai Super Kings,bat,Chennai Super Kings,4,0,Vijay Shankar,Kolkata
1136,2026,2026-04-06,Sunrisers Hyderabad,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",Mumbai Indians,field,Mumbai Indians,31,0,namin thir,Pune
1137,2026,2026-04-25,Gujarat Titans,Rajasthan Royals,"Holkar Cricket Stadium, Indore",Rajasthan Royals,bat,Gujarat Titans,0,3,Sai Sudharsan,Indore
1138,2026,2026-04-28,Kolkata Knight Riders,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",Kolkata Knight Riders,field,Kolkata Knight Riders,13,0,Ramandeep Singh,Ahmedabad
1139,2026,2026-04-20,Delhi Capitals,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,field,Delhi Capitals,4,0,Tristan Stubbs,Jaipur
1140,2026,2026-04-22,Punjab Kings,Chennai Super Kings,"Ekana Cricket Stadium, Lucknow",Punjab Kings,field,Punjab Kings,0,8,Shreyas Iyer,Lucknow
1141,2026,2026-05-07,Delhi Capitals,Royal Challengers Bengaluru,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bengaluru,field,Delhi Capitals,65,0,Karun Nair,Mohali
1142,2026,2026-05-10,Delhi Capitals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,bat,Gujarat Titans,73,0,Rahul Tewatia,Jaipur
1143,2026,2026-05-13,Punjab Kings,Royal Challengers Bengaluru,"Arun Jaitley Stadium, Delhi",Royal Challengers Bengaluru,field,Punjab Kings,0,8,Marcus Stoinis,Delhi
1144,2026,2026-05-16,Punjab Kings,Royal Challengers Bengaluru,"Ekana Cricket Stadium, Lucknow",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,0,6,Manoj Bhandage,Lucknow
1145,2026,2026-04-15,Lucknow Super Giants,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Lucknow Super Giants,bat,Lucknow Super Giants,0,8,Deepak Hooda,Chennai
1146,2026,2026-05-22,Delhi Capitals,Kolkata Knight Riders,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Delhi Capitals,bat,Kolkata Knight Riders,50,0,Cameron Green,Dharamsala
1147,2026,2026-05-06,Chennai Super Kings,Mumbai Indians,"Ekana Cricket Stadium, Lucknow",Chennai Super Kings,bat,Mumbai Indians,48,0,Naman Dhir,Lucknow
1148,2026,2026-04-18,Mumbai Indians,Royal Challengers Bengaluru,"Rajiv Gandhi Intl. Cricket Stadium, Hyderabad",Royal Challengers Bengaluru,field,Mumbai Indians,0,9,Ishan Kishan,Hyderabad
1149,2026,2026-05-10,Kolkata Knight Riders,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,bat,Kolkata Knight Riders,68,0,Rinku Singh,Mohali
1150,2026,2026-06-03,Chennai Super Kings,Mumbai Indians,"DY Patil Stadium, Mumbai",Chennai Super Kings,bat,Chennai Super Kings,1,0,Ravindra Jadeja,Mumbai
1151,2026,2026-04-21,Sunrisers Hyderabad,Gujarat Titans,"Holkar Cricket Stadium, Indore",Gujarat Titans,bat,Gujarat Titans,0,9,Shahrukh Khan,Indore
1152,2026,2026-05-16,Kolkata Knight Riders,Lucknow Super Giants,"Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,field,Lucknow Super Giants,0,3,Nicholas Pooran,Lucknow
1153,2026,2026-05-18,Punjab Kings,Sunrisers Hyderabad,"DY Patil Stadium, Mumbai",Punjab Kings,bat,Punjab Kings,13,0,Prabhsimran Singh,Mumbai
1154,2026,2026-06-15,Punjab Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,bat,Punjab Kings,0,5,Marcus Stoinis,Mumbai
1155,2026,2026-04-25,Delhi Capitals,Chennai Super Kings,"Holkar Cricket Stadium, Indore",Chennai Super Kings,bat,Chennai Super Kings,67,0,Anshul Kamboj,Indore
1156,2026,2026-06-21,Sunrisers Hyderabad,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",Sunrisers Hyderabad,field,Mumbai Indians,0,1,Rohit Sharma,Ahmedabad
1157,2026,2026-04-27,Delhi Capitals,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,bat,Delhi Capitals,43,0,Jake Fraser-McGurk,Delhi
1158,2026,2026-06-27,Kolkata Knight Riders,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Kolkata Knight Riders,field,Punjab Kings,0,2,Azmatullah Omarzai,Chennai
1159,2026,2026-04-29,Royal Challengers Bengaluru,Rajasthan Royals,"Brabourne Stadium, Mumbai",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,45,0,Devdutt Padikkal,Mumbai
1160,2026,2026-04-30,Punjab Kings,Rajasthan Royals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,bat,Punjab Kings,0,4,Marcus Stoinis,Dharamsala
1161,2026,2026-05-01,Mumbai Indians,Gujarat Titans,"Punjab Cricket Association Stadium, Mohali",Gujarat Titans,field,Gujarat Titans,55,0,Sai Sudharsan,Mohali
1162,2026,2026-07-09,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Punjab Kings,field,Chennai Super Kings,8,0,Shaik Rasheed,Chennai
1163,2026,2026-05-03,Kolkata Knight Riders,Chennai Super Kings,"Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,field,Chennai Super Kings,0,9,Ruturaj Gaikwad,Lucknow
1164,2026,2026-05-04,Mumbai Indians,Kolkata Knight Riders,"Holkar Cricket Stadium, Indore",Mumbai Indians,bat,Mumbai Indians,6,0,Suryakumar Yadav,Indore
1165,2026,2026-05-05,Delhi Capitals,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Kolkata Knight Riders,field,Kolkata Knight Riders,0,2,Manish Pandey,Delhi
1166,2026,2026-07-21,Gujarat Titans,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,bat,Gujarat Titans,47,0,Sherfane Rutherford,Mohali
1167,2026,2026-06-15,Kolkata Knight Riders,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans,bat,Kolkata Knight Riders,0,8,Manish Pandey,Pune
1168,2026,2026-05-08,Chennai Super Kings,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",Chennai Super Kings,field,Kolkata Knight Riders,48,0,Angkrish Raghuvanshi,Pune
1169,2026,2026-06-19,Mumbai Indians,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",Kolkata Knight Riders,bat,Mumbai Indians,0,5,Suryakumar Yadav,Mumbai
1170,2026,2026-05-10,Lucknow Super Giants,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Lucknow Super Giants,field,Sunrisers Hyderabad,3,0,Shahbaz Ahmed,Delhi
1171,2026,2026-05-11,Sunrisers Hyderabad,Punjab Kings,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,field,Sunrisers Hyderabad,7,0,Adam Rossington,Mumbai
1172,2026,2026-06-25,Mumbai Indians,Gujarat Titans,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Mumbai Indians,field,Gujarat Titans,0,4,Shubman Gill,Dharamsala
1173,2026,2026-06-27,Delhi Capitals,Sunrisers Hyderabad,"Holkar Cricket Stadium, Indore",Delhi Capitals,bat,Sunrisers Hyderabad,0,5,Kamindu Mendis,Indore
1174,2026,2026-05-14,Sunrisers Hyderabad,Gujarat Titans,"Arun Jaitley Stadium, Delhi",Gujarat Titans,field,Gujarat Titans,0,3,Shubman Gill,Delhi
1175,2026,2026-05-15,Rajasthan Royals,Lucknow Super Giants,"M. A. Chidambaram Stadium, Chennai",Lucknow Super Giants,field,Lucknow Super Giants,36,0,Abdul Samad,Chennai
1176,2026,2026-08-20,Rajasthan Royals,Lucknow Super Giants,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Rajasthan Royals,bat,Rajasthan Royals,0,5,Shimron Hetmyer,Dharamsala
1177,2026,2026-07-05,Punjab Kings,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Punjab Kings,field,Punjab Kings,82,0,Nehal Wadhera,Mumbai
1178,2026,2026-05-18,Sunrisers Hyderabad,Mumbai Indians,"Ekana Cricket Stadium, Lucknow",Mumbai Indians,field,Mumbai Indians,34,0,namin thir,Lucknow
1179,2026,2026-07-09,Rajasthan Royals,Lucknow Super Giants,"Holkar Cricket Stadium, Indore",Rajasthan Royals,bat,Lucknow Super Giants,80,0,Rishabh Pant,Indore
1180,2026,2026-05-20,Kolkata Knight Riders,Chennai Super Kings,"DY Patil Stadium, Mumbai",Kolkata Knight Riders,field,Chennai Super Kings,30,0,Ruturaj Gaikwad,Mumbai
1181,2026,2026-09-04,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Lucknow Super Giants,bat,Lucknow Super Giants,10,0,Deepak Hooda,Mumbai
1182,2026,2026-05-22,Chennai Super Kings,Gujarat Titans,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Gujarat Titans,0,7,Jos Buttler,Chennai
